v1,v2,,,
phising,"Subject: enron / hpl actuals for december 12 , 2000 teco tap 103 . 125 / hpl gas daily ls hpl lsk ic 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for december 14 , 2000 teco tap 78 . 125 / hpl gas daily"
phising,"Subject: enron / hpl actuals for december 19 , 2000 teco tap 25 . 000 / enron ; 100 . 000 / hpl gas daily"
phising,"Subject: enron / hpl actuals for december 20 , 2000 teco tap 30 . 000 / enron ; 61 . 667 / hpl gas daily"
phising,"Subject: enron / hpl actuals for december 7 , 2000 teco tap 10 . 000 / enron ; 15 . 208 / hpl iferc ; 50 . 625 / hpl gas daily ls hpl lsk ic 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for january 10 , 2001 teco tap 47 . 500 / enron"
phising,"Subject: enron / hpl actuals for january 17 , 2001 teco tap 35 . 000 / enron"
phising,"Subject: enron / hpl actuals for january 18 , 2001 teco tap 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for january 24 , 2001 no flow"
phising,"Subject: enron / hpl actuals for january 26 - 28 , 2001 january 26 - 28 , 2001 no flow"
phising,"Subject: enron / hpl actuals for january 31 , 2001 teco tap 20 . 000 / enron"
phising,"Subject: enron / hpl actuals for july 10 , 2000 teco tap 10 . 000 / enron ; 110 . 000 / hpl iferc ls hpl lsk ic 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for july 25 , 2000 teco tap 30 . 000 / enron ; 90 . 000 / hpl iferc ls hpl lsk ic 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for july 27 , 2000 teco tap 25 . 000 / enron ; 48 . 750 / hpl iferc ls hpl lsk ic 15 . 000 / enron"
phising,"Subject: enron / hpl actuals for july 6 , 2000 teco tap 10 . 000 / enron ; 90 . 000 / hpl iferc ls hpl lsk ic 30 . 000 / enron"
phising,"Subject: enron / hpl actuals for june 30 thru july 2 , 200 june 30 , 2000 teco tap 8 . 750 / enron ; 51 . 250 / gas daily ls hpl lsk ic 30 . 000 / hpl gas daily july 1 , 2000 teco tap 40 . 000 / enron ; 80 . 000 / hpl iferc july 2 , 2000 teco tap 40 . 000 / enron ; 80 . 000 / hpl iferc"
phising,"Subject: enron / hpl actuals for march 28 , 2001 estimated actual for march 28 , 2001 teco tap 20 . 000 when we receive the numbers from duke i will forward the true actual numbers to you ."
phising,"Subject: enron / hpl actuals for november 10 - 12 , 2000 november 10 , 2000 teco tap 40 . 000 / enron ; 66 . 667 / hpl iferc november 11 , 2000 teco tap 40 . 000 / enron ; 104 . 583 / hpl iferc november 12 , 2000 teco tap 40 . 000 / enron ; 110 . 000 / hpl iferc"
phising,"Subject: enron / hpl actuals for november 1 , 2000 teco tap 30 . 000 / enron ; 70 . 000 / hpl gas daily"
phising,"Subject: enron / hpl actuals for november 15 , 2000 teco tap 30 . 000 / enron ; 44 . 167 / hpl gas daily"
phising,"Subject: enron / hpl actuals for november 16 , 2000 teco tap 40 . 000 / enron ; 30 . 833 / hpl gas daily"
phising,"Subject: enron / hpl actuals for november 29 , 2000 teco tap 18 . 208 / enron ; 20 . 125 / hpl gas daily"
phising,"Subject: enron / hpl actuals for november 30 , 2000 teco tap 115 . 833 / hpl gas daily"
phising,"Subject: enron / hpl actuals for november 9 , 2000 teco tap 40 . 000 / enron ; 45 . 000 / hpl iferc"
phising,"Subject: enron / hpl actuals for october 13 - 15 , 2000 october 13 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily october 14 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily october 15 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily"
phising,"Subject: enron / hpl actuals for october 25 , 2000 teco tap 20 . 000 / enron ; 46 . 667 / hpl gas daily"
phising,"Subject: enron / hpl actuals for october 27 - 29 , 2000 october 27 , 2000 teco tap 100 . 000 / hpl gas daily october 28 , 2000 teco tap 104 . 133 / hpl gas daily october 29 , 2000 teco tap 100 . 000 / hpl gas daily"
phising,"Subject: enron / hpl actuals for october 31 , 2000 teco tap 20 . 000 / enron ; 80 . 000 / hpl gas daily"
phising,"Subject: enron / hpl actuals for october 9 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl iferc"
phising,"Subject: enron / hpl actuals for sept . 11 , 2000 teco tap 25 . 000 / enron ; 125 . 000 / hpl gas daily ls hpl lsk ic 15 . 000 / enron"
phising,"Subject: enron / hpl actuals for sept . 14 , 2000 teco tap 25 . 000 enron / 112 . 500 hpl gas daily hpl ls katy 15 , 000 enron"
phising,"Subject: enron / hpl actuals for sept . 18 , 2000 ls hpl lsk ic 2 . 500 / enron"
phising,"Subject: enron / hpl actuals for sept . 27 , 2000 teco tap 67 . 500 / hpl gas daily ; 60 . 000 / enron"
phising,"Subject: enron / hpl actuals for september 26 , 2000 tuesday , september 26 , 2000 teco tap 60 . 000 / enron ; 10 . 000 hpl gas daily hpl ls katy no flow"
phising,"Subject: enron / hpl actuals for september 29 - october 1 , 2000 - revision # 1 friday , september 29 , 2000 teco tap 16 . 187 / enron ; 94 . 230 / hpl gas daily hpl ls katy no flow saturday , september 30 , 2000 teco tap 47 . 917 / hpl gas daily hpl ls katy no flow sunday , october 1 , 2000 teco tap 45 . 000 / enron ; 7 . 083 / hpl iferc hpl ls katy 15 . 000 / enron"
phising,"Subject: enron / hpl nom for december 19 , 2000 ( see attached file : hplnl 219 . xls ) - hplnl 219 . xls"
phising,"Subject: enron / hpl noms . for 9 / 26 / 00 attached , please find our nom . for tues . , 9 / 26 / 00 . ( see attached file : hplo 926 . xls ) - hplo 926 . xls"
phising,"Subject: enron / hpl noms for february 23 - 25 , 2001 february 23 , 2001 teco tap 30 . 000 february 24 , 2001 teco tap 17 . 500 february 25 , 2001 teco tap 38 . 750"
phising,"Subject: enron methanol for maro 0 , siatar # 139055 , you will need to make adjustments to the risk assignments etc . , as i have made some changes to the booked deal . for march 1 to 10 , enron methanol will take zero volumes ( they will be down for maintenance - a force majeure situation ) for march 11 to 31 , they will take 33 , 000 / d at a price of gas daily hsc mid flat . thanks lee"
ham,"Subject: enron named great place to work - again great news , everyone . for the third consecutive year , fortune magazine has named enron one of the nation ' s top employers on its annual 100 best companies to work for in america list . this year enron ranks no . 22 , up from no . 24 last year . we continue to move up on fortune ' s list , which shows that you , our employees , believe enron is a cool place to work . thanks to all of you who took time from your busy schedules to share your enron experiences with fortune in its confidential survey . your contributions this past year have raised enron ' s profile as we ' ve enjoyed unprecedented achievements . so give yourself a pat on the back for a job well done and for contributing to one of corporate america ' s great success stories . we look forward to continuing the momentum in 2001 and wish you and your family a pleasant holiday season and a happy new year ."
phising,"Subject: enron net works t & e policy to : all enw employees from : greg piper and mark pickering please print and become familiar with the updated enw t & e policy , which is attached . changes to the policy include business - first travel , with supervisor approval , for international flights over 4 hours in duration ( excluding canada and mexico ) . supervisors will be responsible for making the decisions and bearing the expense for business - first travel . if you have any questions about the policy or an expense not covered under the policy , please contact tina spiller or lisa costello ."
ham,"Subject: enron night at enron field have you had an opportunity to see the action at enron field ? now here is your chance ! enron night at enron field is tuesday , august 8 th when the astros will be hosting the new york mets at 7 : 05 ( time subject to change ) . come be a part of our special night and support jeff skilling who will be throwing out the ceremonial lst pitch and monica rodriguez who will be singing the national anthem . in addition , enron and polaroid have teamed up to provide polaroid popshots one time use instant cameras to the first 10 , 000 adults at the game . tickets are still available on - line through the signature shop and are only $ 8 each , limit one pair per employee . for more information visit the community relations web site . see you at enron field !"
phising,"Subject: enron nom for february 16 , 2001 ( see attached file : hplno 216 . xls ) - hplno 216 . xls"
phising,"Subject: enron nom for november 7 , 2000 ( see attached file : hplnl 107 . xls ) - hplnl 107 . xls"
phising,"Subject: enron nominations for november 8 , 2000 ( see attached file : hplnl 108 . xls ) - hplnl 108 . xls"
ham,"Subject: enrononline forms alliances with houstonstreet and true quote news : enrononline forms alliances with houstonstreet and true quote time : 2 : 30 pm ( cst ) jul 12 , 2000 houstonstreet exchange has branched out into realms of the top energy e - commerce platforms today by signing an agreement to post the north american electricity and natural gas prices of enrononline . the prices will be posted automatically on houstonstreet . com and traders will be able to act on the enrononline prices via either platform . the addition of enrononline pricing will correspond with the launch of houstonstreet ' s natural gas platform in september , the companies said . enron also signed an agreement today to post its gas and power prices simultaneously on true quote . com . enrononline has conducted commodity transactions worth more than $ 90 billion in 2000 . it posts two - way prices for more than 800 products in global energy and commodities markets ."
ham,"Subject: enron , start your engines . the xcelerator is here ! read about the enron xcelerator in ebiz . also in this issue : an update on dabhol power company northern border partners & global strategic sourcing team up online enron ' s latest accolades it ' s all in the latest ebiz . go to home . enron . com , click publications , then click ebiz , and ebiz february 16 , 2001 ."
ham,"Subject: enron year end 2000 performance management process reminder , enron ' s year - end 2000 performance management process has begun ! during the feedback phase you will need to access pep at http : / / pep . corp . enron . com to suggest reviewers who can provide feedback on your performance . you may also be requested to provide feedback on fellow employees , but the system will only be open for feedback until november 17 th ! helpdesk representatives will be available to answer questions throughout the process . you may contact the helpdesk at : houston : 1 - 713 - 853 - 4777 , option 4 london : 44 - 207 - 783 - 4040 , option 4 e - mail : perfmgmt @ enron . com your user id & password for pep at http : / / pep . corp . enron . com are : user id : 90125268 password : welcome"
ham,"Subject: enterprise acquires acadian gas news brief : enterprise acquires acadian natural gas pipeline system enterprise products partners l . p . said its operating partnership has executed a definitive agreement to purchase acadian gas , llc from coral energy , llc , an affiliate of shell oil company , for $ 226 million in cash , inclusive of working capital . acadian ' s assets are comprised of the acadian , cypress and evangeline natural gas pipeline systems , which together include over 1 , 000 miles of pipeline and have over one billion cubic feet per day of capacity . the system includes a leased natural gas storage facility at napoleonville , la with 3 . 4 bcf of capacity . the acquisition expands enterprise products ' platform of fee - based , midstream energy services to include natural gas transportation and storage . completion of this transaction is subject to certain conditions , including regulatory approvals . the purchase is expected to be completed in the fourth quarter of 2000 ."
phising,Subject: entex - may i would assume 40000 for midcon .
phising,"Subject: entex monthly mtg . eb 37 cl 2 / 1 / 00 please mark your calendar to join the following meeting listed below : date : thursday , february 3 , 2000 time : 11 : 30 - 12 : 30 ( luncheon ) location : eb 37 cl * lunch will be provided if you have any questions , please contact me or rita wynne x 3 - 7694 many thanks pamela chambers x 3 - 9680"
ham,"Subject: envision system outage important message ! please read ! filenet system outage january 31 , 2002 the filenet envision system will be down thursday , january 31 st beginning at 5 : 00 p . m . it is necessary to take the system down for hardware repair . the good news is that it will be back up on friday , february lst at 7 : 00 a . m . on saturday , february 2 nd the filenet envision system will not be available for use until 9 : 00 a . m . on saturday , we will update the database between 6 am and 9 am . users will not be able to access the envision system during both these outages . i would like to thank you for your patience as we work through these outage . if you have any questions or concerns about this outage , please feel free to call the help desk @ 713 - 853 - 1555 option # 1 envision / encompass support team document mgmt and process automation 713 / 853 - 1555 opt 1 ets solution center - houston , at 713 - 345 - 4745 ets solution center - omaha , at 402 - 398 - 7454"
phising,"Subject: enw meeting / teambuilding event - jillian ' s - 7 / 19 / 01 - rsvp required for attendance please mark your calendars for the first annual all - employee meeting and teambuilding event at jillian ' s on thursday , 7 / 19 / 01 . this gathering is for all enw houston - based , full - time and part - time employees . click the link below for further information and rsvp information . please note the deadline to rsvp has been extended to 7 / 11 / 01 , due to the july 4 th holiday . please call peggy mccurley at x 31832 if you have any questions . hope to see you there ! http : / / 207 . 21 . 193 . 94 / jillians / index . asp"
ham,"Subject: eog agreement here is the electronic form of the agreement . thanks for your help , bob"
ham,"Subject: eog / ets meeting fyi . . . thanks for your help , bob"
ham,"Subject: eog funds michelle , do you know if any funds have been transferred yet from eog to enron for the interconnect ? eog will quickly be running out of time . laura j . kunkel project manager trigon - sheehan , llc 505 / 627 - 9124 lkunkel @ trigon - sheehan . com"
ham,"Subject: eog pronghorn material cost michelle the cost for material ordered for this work order is $ 94 , 126 . 27 . the attached spread sheet is from the sap accounting system and invoices will be routed to marketing to forward to eog for the supporting documentation to this spreadsheet . if you have any questions , . please contact me . earl chanley"
phising,"Subject: eol application id and password darren , your id and password for eol application is as follows : id : dfarmer password : dfarmer this will give you read only access to the stack manager , product manager , and enron online . if you have any questions please feel free to contact me . thanks tara x 34523"
ham,"Subject: eol customer list michelle , per your request , please find attached the customer list for the eol letter . please note , the following were not listed on the original list : coastal merchang energy , l . p . enron energy services , inc . eog resources , inc . occidental energy marketing , inc . san diego gas & electric company please get address for these and i will add to our list . thanks , adr"
ham,"Subject: eol customer list michelle , per your request , please find attached the customer list for the eol letter . please note , the following were not listed on the original list : coastal merchang energy , l . p . enron energy services , inc . eog resources , inc . occidental energy marketing , inc . san diego gas & electric company please get address for these and i will add to our list . thanks , adr"
ham,"Subject: eol docs michelle : here is the text for lft and its - 1 , plus the fts - 1 again because i made some slight modifications . note my question on the lft description . i ' ll do the daily fts - 1 text and send it to you in the next hour or so . lisa lees called and said she ' s sending me something ; i will look at this weekend if not today ."
phising,"Subject: eol killed deals over the past several weeks , we have seen an increase in the number of killed or modified eol transactions . please remind each of your respective groups that this is not an option . once a customer clicks on a deal , we have a valid , binding contract . we lose our audit trail , and we can potentially expose ourselves from a legal standpoint . i talked to mark taylor about this today , and the best option is for legal to prepare a termination agreement when we agree to let a customer out of a deal . we ( product control ) should be notified immediately if someone is requesting to change an eol deal . you can call either myself , jennifer denny ( x 35824 ) , frank davis ( x 37235 ) , or dale neuner ( 39746 ) . call me if you have any questions . sheri x 36557"
ham,Subject: eol meeting on reg issues associated w / bid / offer deals on eol eb 49 c 2 kevin hyatt / hou / ees wants you to attend a meeting . on 08 / 08 / 2000 02 : 30 : 00 pm cdt for 2 hours with : kevin hyatt / hou / ees ( chairperson ) lorraine lindberg / et & s / enron ( invited ) michelle lokay / et & s / enron ( invited ) tk lohman / et & s / enron ( invited ) eol meeting on reg issues associated w / bid / offer deals on eol eb 49 c 2
ham,Subject: eol summary the eol products for nng are up and running . we have now completed several tfx agreements on line ; each contract taking only a few seconds from the shipper ' s click to having an activated agreement ready for nomination . here ' s a brief summary on how eol is setup for nng products and who you can contact for assistance . craig
ham,Subject: eol webtext here is my proposed webtext for fts - 1 . note i ' ve left blanks for you to fill in points . text for other services is forthcoming .
phising,"Subject: epgt clarissa - thanks so much for all your help with this pipe ! everything looks great . i just have a couple of paths that i need to finish it : january 2000 - i need deal # 854688 pathed for epgt and for tetc . according to the invoice , we should have 11 , 129 dth on the interconnect . february 2000 - i need deal # 871184 pathed for hpl and chan . hpl should have 3 , 600 dth and chan should have 11 , 500 dth on the interconnect . july 2000 - deal # 871172 has an interconnect issue . according to mops contract # 105124 , they received 8 , 275 dth on the matagorda 624 , but according to epgt , they delivered 10 , 362 dth to hpl ( ? ) could this possibly need to be split somehow , or do you have any other ideas ? let me know . thanks , gloria 3 - 7118"
phising,"Subject: epgt mike : i have terminated about 12 to 13 inactive inter pipe / internal pools effective 12 / 01 / 01 . there are several other inactive pools which i did not eliminate because they had balances in it . i also spoke to jim tobacco at epgt for at least an hour or so , going over every line item which was rejected , please get with me once you are back in the office and i will go over the correct pathing procedures . i met with richard and reviewed november transactions for epgt to determine if we could eliminate the external pools but unfortunately we cannot do this . if we transport then we must use the external pool . however , you do not need to use internal pools but must use the imbalance pools which you are currently using , therefore , i have terminated the internal pools . please review the changes and let me know if this will work for you . . i will be in touch with you after i meet with el paso ."
phising,Subject: equistar just sold some same day ( today ! ) gas to equistar @ meter 1553 . . . . whatever flows there on this gas day will be priced @ $ 4 . 40 . . . please enter into sitara thanks ! ! ! lee
phising,"Subject: equistar nomination & scheduling changes janice berke - davis @ equistar has asked to move around some of the firm deals they have this month . she would like these changes to be effective today , september 19 . i don ' t have sitara # ' s , so i ' ll have to describe the packages by volume and price 1 . there is a package of 5 , 000 / d @ meter # 1552 priced at greater of $ 4 . 35 or ifhsc - $ 0 . 10 . she wants this package of gas moved to meter # 1373 2 . there is a package of 5 , 000 / d @ meter # 1553 priced at greater of $ 4 . 35 or ifhsc - $ 0 . 10 . she wants 4 , 000 / d of this package of gas moved to meter # 1373 , leaving 1 , 000 / d at meter # 1553 if any questions , please call her directly at 713 - 652 - 4148 thanks lee"
ham,Subject: erequest attached is a copy of the procedures for using ' erequest ' . please let me know if you have any questions . carl
ham,"Subject: erequest password your erequest ' s password is 6136 to use this password , go to the erequest website and click on non - corp logon . put in your email address and the password above and click log in , and you will log into erequest ."
phising,"Subject: escalation procedures - gas logistics desk managers , i will be issuing a small laminated version of the attached list of contacts for escalation of unify and edi issues in a small laminated version . the objective in putting richard first on the list is to address any issues that are business related or education related prior to getting it folks involved ; thereby , freeing up our it folks to work on programming fixes and enhancements . > after implementation , if you feel these escalation procedures are not providing the level of support your desk requires , please let me know . regards , tammy"
ham,"Subject: esource presents free lexis - nexis basic training sessions esource presents free lexis - nexis training meet lexis - nexis trainers and learn to research basic information in a hands - on topical session : february 1 8 : 30 - 10 : 00 am eb 568 & 10 : 00 - 11 : 30 am eb 568 to sign up , please call stephanie e . taylor at 5 - 7928 * please bring your nexis login id and password . if you don ' t have one , a guest id will be provided . check the esource training page at http : / / esource . enron . com / training . doc for additional training sessions and vendor presentations http : / / esource . enron . com"
phising,"Subject: estimated actuals for april 5 , 2001 estimated actuals teco tap 24 . 917 when we receive actuals from duke , i will forward them to you ."
ham,"Subject: etc - 2001 museum of fine arts membership drive please see attached . if you have any questions , please call margaret doucette . thanks"
ham,Subject: etc - event - china trip attached is the information on the may 2002 china trip . if interested please contact georgi landau at ext . 54435 .
ham,"Subject: etc - event - moody gardens tickets to moody gardens in galveston are available . ( includes entry into park , aquarium and 2 attractions of your choice - - imax , rain forest , etc . ) tickets are valid through july 5 , 2002 enron travel club members : $ 16 . 25 each non - members : $ 21 . 25 each contact dianne langeland in three allen center at x 6 - 7213 contact sylvia hu in enron building at x 3 - 6775"
ham,Subject: etc - event - schlitterbahn all the schlitterbahn tickets have been sold and we will not be purchasing any more . thanks ruth
ham,"Subject: etc - event - schlitterbahn good news ! ! ! ! ! i contacted schlitterbahn about a two - day ticket for next year and they told me that it is not well advertised but if you want a second - day ticket all you have to do is go to the admissions booth , show them your ticket for the current day or arm band and you will be able to purchase the second - day ticket for : adult $ 16 . 62 , child $ 12 . 07 . this is the only way you can get a reduced ticket for the second day . get the second - day ticket as you go in because the admission booth closes at 6 pm . that is not all the second - day ticket can be used anytime , it does not have to be used the next day . ruth mann enron transportation services company eb 4755 713 - 853 - 3595 ruth . mann @ enron . com"
ham,"Subject: etc - event - thanksgiving cruise * * * * * * * * * * * * * * * * * * * * * * single passenger wanted * * * * * * * * * * * * * * * * * * * * * * * * * * * * lady traveling alone needs cabin - mate for the thanksgiving cruise , november 19 th - 24 th . anyone interested in spending the holiday and having a great time on the carnival celebration please contact eydie corneiro @ ext . 3 - 3382 . good cabins still available for this western caribbean cruise with a $ 200 deposit until august 31 st and balance due september 15 th . all cruise details on attached flyer . eydie corneiro enron credit phone : ( 713 ) 853 - 3382"
ham,Subject: etc - event - vince gill & amy grant please see attachment for a christmas to remember with vince gill & amy grant . please contact margaret doucette at ext . 57892 .
ham,"Subject: etc - local event - rodeo and carnival tickets the travel club has tickets for the upcoming rodeo performances . at 11 : 00 a . m . - 1 : 00 p . m . margaret doucette and zelda paschal will be selling these tickets at the info - zone on the plaza level next to the down escalator tomorrow , next tuesday , wednesday and thursday . tickets will be sold in even lots only per performance , no odd numbers please . first come first served . cash or check will be accepted . tickets for rodeo performances are $ 12 . 00 ea . carnival tickets are $ 50 . 00 per book a $ 98 . 75 value and available from houston livestock show & rodeo members only . there are no dixie chicks or george strait tickets ."
ham,"Subject: etc - officer election notice enron travel club officer election notice : please be advised that we will have election of officers at our regularly scheduled meeting scheduled for tuesday , november 13 , 2001 . if you know someone that you would like to nominate for a position , please forward the name ( s ) to dianne langeland by november 6 th . she will contact the nominee ( s ) to see if he / she is willing to serve and notify the membership of the nominee ( s ) prior to the meeting . thanks !"
ham,"Subject: etc - rodeo / carnival tickets hello everyone . . . . happy new year . please see the attached document for the houston livestock show - carnival tickets that margaret doucette is selling . if interested , please contact her at ext . 57892 . thanks , donna"
ham,"Subject: etc - theatre event - into the woods ( for children over 12 ) theatre under the starts presents into the woods ( music and lyrics by stephen sondheim ) suggested for children 12 and above . tuts ' premiere production of the witty musical fairy tale that features all your favorite characters - cinderella and her prince , little red riding hood and the wolf , jack the giantkiller , rapunzel , sleeping beauty , snow white and a few original characters . sondheim ' s haunting score including the classic children will listen - - and a twist on some old stories will leave you bewitched . where : arena theatre - sharpstown www . tuts . org when : december 15 , 2001 time : 2 : 00 pm ticket prices : $ 38 . 50 member ; $ 48 . 00 non - member - row d - h $ 13 . 50 member ; $ 17 . 00 non - member - row t 6 ticket maximum for members deadline : november 16 , 2001 coordinator : iris waser x 36059 ; eb 4749 b please e - mail me your responses and questions . make your checks payable to enron travel club ."
ham,Subject: etc - theatre events - cats please see attached announcement on cats . margaret doucette is the coordinator for this event . thanks .
ham,"Subject: etc - theatre event - the lion king please see attached announcement on the lion king at jones hall . if interested in purchasing tickets , please contact margaret doucette at ext . 57892 ."
phising,"Subject: ethane election for september 2000 fyi - - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 08 / 25 / 2000 02 : 16 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - jack simunek 08 / 25 / 2000 01 : 33 pm to : lauri a allen / hou / ect @ ect , michael c bilberry / hou / ect @ ect , nathan l hlavaty / hou / ect @ ect , karry kendall / hou / ect @ ect , blanca a lopez / hou / ect @ ect , stella l morris / hou / ect @ ect , steve hpl schneider / hou / ect @ ect , mary m smith / hou / ect @ ect , george weissman / hou / ect @ ect , dick danes / gco / enron @ enron , pat flavin / gco / enron @ enron , gil gomez / gco / enron @ enron cc : subject : ethane election for september 2000 hpl will be kept whole with respect to ethane recoveries from the big cowboy gas being processed at the king ranch gas plant during the month of september . this election will reduct the shrinkage percentage from 20 % of the inlet mmbtu ' s to 15 % of the inlet mmbtu ' s ."
ham,"Subject: ethink about it : 01 / 15 / 01 have you read the latest espeak transcript ? check it out today and then cast your vote on jeff ' s beard . send an e - mail to ethink @ enron . com with keep it ! or get rid of it ! we ' ll pass your opinions along . it ' s pop quiz time . what ' s orimulsion ? if you don ' t know , go read about it in the idea vault on the thinkbank ! it ' s time for a new discussion on how to make enron the best company to work for . go to emeet today and share your thoughts on this topic or on anything else you ' d like to discuss . start your new year off on a competitive foot . join the edge weekly to place and find competitive information . ethink . enron . com"
ham,"Subject: ethink about it : 01 / 29 / 01 you ' re doing it again . scowling . is something bothering you ? some business problem you don ' t know how to solve ? why don ' t you share it with ethink . we ' re declaring a company - wide call for sticky wickets . send your business problem to ethink @ enron . com . we ' ll select a few and publish them in the next ethink about it . then , your colleagues can post their suggestions in the thinkbank ' s idea vault , in the special categories we create for your issues . don ' t miss experienceenron on espeaktuesday , january 30 at 10 : 00 am houston time . carrie robert , manager of experienceenron , will answer your questions about how this program can help your business development objectives . last week was a busy one for emeet . the office of the chairman had some things to say , and there was also a discussion about the black - scholes value of our enronoptions . go to emeet today and see what you missed last week ! ethink . enron . com"
ham,"Subject: ethink about it : august 14 , 2000 emeetings are a hit ! john keller ' s gpg engineering & construction group held the first emeeting on monday , august 7 . within two hours , over 80 participants from across the u . s . created a discussion with 150 postings . the ethink team is already working on features that will make emeetings an even better communication tool . many thanks to john for suggesting we push the envelope with emeet ! don ' t miss espeak on thursday , august 17 at 10 : 00 a . m . houston time . join rosalee fleming , assistant to ken lay , for a peek behind the scenes in ken lay ' s office . this might be a good time to pre - submit your questions on the espeak site - - this could be a busy one ! calling all ebs executives ! hey ebs - do you know you can find and post industry specific information on the edge ? yes , post and find what ' s going on with williams or qualcom . the edge - click it today ."
ham,"Subject: ethink about it : august 28 , 2000 don ' t miss our special espeak on tuesday , august 29 at 10 : 00 a . m . houston time . dr . ben gilad has been hailed by business week and fortune as one of the greatest minds in the field of competitive intelligence . please join him for a discussion about competitive intelligence and what it means to enron . if you can ' t make the live event , be sure to pre - submit your questions on the espeak site . join the competitive intelligence fervor : on tuesday 8 / 29 , check out the new look and feel of the edge and catch dr . ben gilad , ci guru , on espeak . the edge - click it today . creativity and innovation are back in full force . go to emeet to participate in the recently re - launched creativity and innovation dialogue ."
ham,"Subject: ethink about it : july 17 , 2000 what would you say if someone told you there is a way to conduct a meeting with a group of people around the world without leaving your desk or even picking up the phone ? how ? simple : emeet . for details on how to get together with your colleagues for a focused discussion in emeet , send an email to ethink @ enron . com . you ' ve simply got to start meeting like this . this thursday , july 20 at 10 : 00 a . m . houston time , david haug , chairman and ceo of caribbean basin , enron global lng , and enron middle east will host espeak . david will discuss the recent arrival of the first lng ship to puerto rico and other current activities of enron caribbean basin , middle east and global lng divisions . remember , if you cannot make the live event , visit the espeak site in advance and pre - submit your questions ."
ham,"Subject: ethink about it : july 24 enron edge : competitive intelligence . enron edge : competitive intelligence . enron edge : competitive intelligence . get it ? go there ! see you at the edge . log on to espeak this friday , july 28 at 10 : 00 a . m . houston time to participate in rebecca mark ' s espeak event . rebecca will be discussing how azurix is using its assets , services and internet technologies to deliver innovative solutions to customers in the rapidly changing global water industry . and remember : if you cannot make the event , visit the espeak site in advance and pre - submit your questions . enron ' s 2000 united way campaign is fast approaching . to facilitate questions you may have about united way and your involvement , we have added a united way category to emeet . please visit emeet and post your questions or comments . this category will be checked periodically by a member of enron ' s united way team , so your questions will be answered ."
ham,"Subject: ethink about it : november 13 , 2000 have you lost your competitive mind ? find it on the edge . if you ' re looking for competitive intelligence from recent articles , press releases or trends , find it on the edge ! if you have information about recent moves in the market , put it on the edge ! lube stocks trading . . . . maritime weather derivatives . . . viticulturists . no , these aren ' t the results of the ethink team ' s latest word association session . they ' re all ideas in the thinkbank ' s idea vault . visit the thinkbank to get the rest of the story on these ideas . while you ' re there , stop by resources and good sense , too ."
ham,"Subject: ethink about it : october 23 , 2000 once again , the ethink team is proud to bring you two captivating espeak events in the same week . wednesday , october 25 at 10 : 00 a . m . houston time , join dan mccarty , managing director & cco of enron transportation services . dan will conduct an open mike session on the future of ets . thursday , october 26 at 10 : 00 a . m . houston time , joe sutton , vice chairman of enron , joins us again for an open mike event . got a question for the office of the chairman ? bring it to espeak ! don ' t forget : you can post your questions before either of these events on the espeak site . the office of the chairman is waiting for you ! come to emeet to read the latest question and answer in the office of the chairman category . you can even add your own comments and keep the discussion going ."
ham,"Subject: ethink about it : october 9 , 2000 come to espeak thursday , october 12 at 10 : 00 am houston time . cindy olson , executive vice president of human resources and community affairs , will conduct an open - mike session on the year - end prc process . remember : you can post your question for cindy ' s espeak at any time before her event on the espeak site . did you ask a question at the all - employee meeting that didn ' t get answered ? have no fear ; emeet is here ! we are in the process of answering outstanding questions and will soon post the responses in a special emeet category : all - employee meeting questions . catchy , isn ' t it ? keep an eye on upcoming ethink about it memos for details on the arrival of the answers . and , in case you ' re curious , there is another anonymous office of the chairman posting just waiting in emeet for you to read it !"
ham,"Subject: ethink about it : september 25 , 2000 this week we have two exciting espeak events . tuesday , september 26 at 10 : 00 am houston time , come to espeak for a discussion about enron ' s corporate responsibility program with kelly kimberly , senior vice president of corporate responsibility and mike terraso , vice president of environmental health and safety . thursday , september 28 at 10 : 00 am houston time , we have two special guests from merck - medco joining us for espeak . brenda bassett , senior national account executive and edward luskey , account manager will be here to answer your questions about enron ' s prescription drug plan . if you can ' t make these events , remember to pre - submit your questions on the espeak site . there is no time like the present , so do it today ! enron edge : got intelligence ? do your due diligence . add it to enron edge today ."
