Text,Class,,,
"Subject: cera gas flows into ca michelle , attached is an excel worksheet that contains cera ' s natural gas flows into california . rita hartfield phone : 713 - 853 - 5854 fax : 713 - 646 - 4702 cell : 713 - 504 - 5428 rita . hartfield @ enron . com",ham
"Subject: cera gas flows into ca michelle , attached is an excel worksheet that contains cera ' s natural gas flows into california . rita hartfield phone : 713 - 853 - 5854 fax : 713 - 646 - 4702 cell : 713 - 504 - 5428 rita . hartfield @ enron . com",ham
Subject: cera list of proposed western pipelines rita hartfield phone : 713 - 853 - 5854 fax : 713 - 646 - 4702 cell : 713 - 504 - 5428 rita . hartfield @ enron . com,ham
Subject: cera list of proposed western pipelines rita hartfield phone : 713 - 853 - 5854 fax : 713 - 646 - 4702 cell : 713 - 504 - 5428 rita . hartfield @ enron . com,ham
Subject: certificate status report please see attached .,ham
Subject: certificate status report please see attached .,ham
Subject: certificate status report please see attached .,ham
Subject: certificate status report please see attached .,ham
Subject: certificate status report please see attached .,ham
Subject: certificate status report please see attached .,ham
Subject: ces - duke en field services the purchase and sale is at felmont # 1 ( point sale ) . we will be terminating the agreement . feb should be the last month .,spam
"Subject: ces change on lonestar daren - - - fyi - - i changed ces back to the first , adjustment of ( 372 ) . mark",spam
"Subject: ces deals rick ward manages their accounting group . 713 / 693 - 2813 the accounts that affect the texas group include kerr mcgee ( tomcat ) devon / pennzoil ( south texas ) pipes oasis / duke en field services ( republic royalty sells to duke ) corpus christi nat gas at the virginia plant ( devon pdn sold to ccng ) brazos 368 ( spinnaker ' s gas sold to dow ) gulf energy ( devon production sold to various ) midcon tx ( devon pdn sold to midcon tx gas ) lonestar at sandtrap ( devon pdn sold to txu energy ) hpl ( entex sells to equistar ) gulf plains plant / agua dulce ( devon pdn sold to various ) carthage hub ( devon production sold to various ) delhi ( devon pdn sold to delhi gas mktg ) tomcat ( kerr mcgee pdn transported into hpl - - they used to sell it to entex ) let me know what i can do to help , ami",spam
Subject: ces volumes on tejas june volumes on tejas are attached .,spam
"Subject: chairman ' s award nominations the 2000 chairman ' s award . . . nominate your hero today ! ! ! it ' s up to you ! ! ! make sure enron ' s everyday heroes are recognized for the difference they make in our organization . show your appreciation for the people who are walking the talk when it comes to our core values by completing a nomination form . please provide specific examples of how your candidate puts the values into action in the workplace . for further guidance in completing the form or to see a sample , visit home . enron . com . remember , all nominations are due by october lst ! you may send completed nomination forms to charla reese via e - mail ( charla . reese @ enron . com ) , fax ( 713 . 646 . 3612 ) or interoffice mail ( houston , eb 416 ) . charla is also be available to answer any questions you may have . we appreciate your participation and look forward to recognizing all of the individuals who are nominated . respectfully ken , jeff and joe",ham
"Subject: change in operating companies please have the operating companies for both daren farmer and stacey neuweiler moved from enron north america ( co 413 ) to houston pipeline company ( 012 ) asap . additionally , if possible , please have payroll ensure that their wages are not double dipped on social security . the business reason for the move is for compliance with the railroad commission ' s code of conduct . there is one other employee , ami chokshi , in daren ' s rc which needs to remain as ena until i get a ruling from legal . the rc remains the same , 1497 . additionally , it is my understanding that there is no problem with multiple operating companies within a group . let me know if you need anything further .",spam
"Subject: change in scada server to nahou - scada 2 the name of the scada server has been changed from ecthou _ scadal to nahou - scada 2 . if you have a personal excel spreadsheet that obtains data from the scada server using netdde , you will have to edit the spreadsheet . change the old name to the new name . if you have any questions or need assistance , please call 34200 . - dave stadnick",spam
Subject: change into midcon due to ppa - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 09 / 2000 10 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 02 / 09 / 2000 09 : 00 : 49 am to : ami chokshi cc : subject : change into midcon due to ppa ( see attached file : hpl - feb . xls ) - hpl - feb . xls,spam
"Subject: changes in registration for cera access cera notified us yesterday of new procedures for accessing the cera web site . if you have never registered for www . cera . com , please follow the procedures attached . call me if you have any questions . lorna m . brennan competitive intelligence enron transportation services omaha 402 - 398 - 7573",ham
"Subject: changes in registration for cera access cera notified us yesterday of new procedures for accessing the cera web site . if you have never registered for www . cera . com , please follow the procedures attached . call me if you have any questions . lorna m . brennan competitive intelligence enron transportation services omaha 402 - 398 - 7573",ham
Subject: chart info here it is .,ham
Subject: chart info here it is .,ham
Subject: cheap oem software shipping worldwide . taunts balkanization stile humidity thirteenth reevaluates benchmark artisans signally sibling bitterest telegraphic attribution stylus surname fathered involvements recipients liberates ambitions antwerp rehearsed marlene succeeded aviary seminary berlioz uncovering manhattan springers downfall pearson grandly initiated recoiling laterally complicating motorists backfiring length ,spam
Subject: cheap online pills here calisthenic railroad auriga swain find your medications without delay ! a whole range of tablets ! take a look ! you won ' t believe our prices ! stop receiving promotional material now icky dramaturgy magruder destine ,spam
Subject: cheap online pills here colloquium wrongdoer ulterior quicklime tasty delete lucas billionth anxiety need pres cription medication without a prior prescri ption ? absolutely no doctor ' s appointments needed ! lowest prices on brand name and generic drvgs ! stop getting promotional material here gyro hint bedstraw eyed formic decrypt brash heater autumn hereinbelow ,spam
"Subject: cheap online tablets here jacqueline morass regress diebold krakow gratis we ship quality medications overnight to your door ! simple , quick and affordable ! we deliver quality medications to your door ! stop getting brochures here leeway denigrate ulcerate berea elizabethan rob mulligatawny coachmen inheritance ",spam
"Subject: cheap online tablets here shunt willowy titmouse dial mafia is beseech prolegomena candlewick biggs find your medications without delay ! whatever you need , we have it ! quick and inexpensive ! all medications in one place ! stop receiving promotional material now peed melody heinz cloture spain bernard flake william spill ",spam
Subject: cheapest drug & s on the net . . . guaranteed . want cheap vlagra and other meds ? most charge $ 15 - 19 ea we just charge $ 2 . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - special wholesale price ! delivered to all countries ! no embarasing doctors visits ! so look here and save ! http : / / partied . net / ? aa delivered world wide !,spam
"Subject: cheapest v . ia . g . r . a ! ! 70 % discount ! most places charge $ 18 , we charge just $ 1 you will never get cheaper v . i . a . g . r . a . ! order today before offer expires . delivered world wide ! http : / / dfbeky - wr . com / free / ? sash 99 optout link http : / / dfbeky - wr . com / rm . php ? sash 99",spam
"Subject: cheating housewife services cheating start an affair with a local woman . . . . . . . . house thousands of horny wives looking for an adventure . . . . . . . . . . . wife only 1 $ membership , to verify your legal age . . . . services home page don ' t love him / her anymore ? find your adventure here ztop it ! ",spam
"Subject: checklist for negotiated rate deals here is a checklist for negotiated rate deals . it basically just states in writing the procedures we ' ve discussed . one exception : elizabeth , linda and michelle , please note that we ' ve decided reference to sheets nos . 5 b . 05 , et seq . is sufficient . if you have questions please let me know . thanks ! susan ( x 30596 )",ham
"Subject: checklist for negotiated rate deals here is a checklist for negotiated rate deals . it basically just states in writing the procedures we ' ve discussed . one exception : elizabeth , linda and michelle , please note that we ' ve decided reference to sheets nos . 5 b . 05 , et seq . is sufficient . if you have questions please let me know . thanks ! susan ( x 30596 )",ham
"Subject: christmas cards going out this week please see list attached just once more . i will be forwarding a box of christmas cards for everyone ' s signature . please pass to the next person when you are done . thanks for your patience , adr",ham
"Subject: christmas cards going out this week please see list attached just once more . i will be forwarding a box of christmas cards for everyone ' s signature . please pass to the next person when you are done . thanks for your patience , adr",ham
Subject: cilco pathing - withdrawl and hplc transport pathing cilco needs to be pathed the following way on a withdrawl day or month the pathing that was done for december 1999 and january 2000 worked . source path destination 012 - 27049 - 05 - 001 / stg / f 012 - 27049 - 05 - 001 firm storage external bammel - meter 56 l storage account meter 56 must be attached to this pool external bammel - meter 56 012 - 27049 - 02 - 001 transport 012 - 27049 - 02 - 001 / transport / i / 1 / e meter 56 must be attached transport imbalance the hplc transport in or out of storage should be pathed as follows injection source path destination 012 - 41500 - 02 - 015 / transport / i / 1 / e 012 - 41500 - 02 - 015 external bammel - meter 57 transport imbalance meter 57 must be attached to this pool withdrawl external bammel - meter 57 012 - 41500 - 02 - 015 012 - 41500 - 02 - 015 / transport / i / 1 / e meter 57 must be attached to this pool transport imbalance,spam
"Subject: cilco per our conversation , the months relating to the cilco deal with ena - texas are may 1999 - sept 1999 . however , when howard and i talked about correcting the allocation in pops , howard is telling me that the cilco sale is tied to the transport ( 206 ) contract in pops . if we remove the sale b / t ena - tx and cilco and put the sale b / t ena - tx and the storage book , we no longer have a sale to tie to the transport . let me know what you think as we did not discuss this . thanks !",spam
"Subject: citibank : urgent security notice for client no , i can ' t look at in 1929 easter simpsons digital cameras not at all verizon strike in 1929 in 1852 hotmail in 1873 with him as follows in 1867 in 1813 links christina aguilera the u . s . accept my sympathy the point is pass me gnutella ellis island it ' s impossible",spam
Subject: claim your free $ 1000 home depot gift card . claim your home depot gift card - a $ 1000 value . were sure you can find a use for this gift card in your area . ( ) . by exclusiverewards ystyxapg,spam
Subject: class attendance : derivatives i - applied energy derivatives congratulations ! you have completed derivatives i - applied energy derivatives . your attendance in this class has been recorded on your transcript in the development center database . $ 800 has been charged to your company and rc . thank you for participating in this employee development activity . we look forward to seeing you again soon .,ham
Subject: class attendance : derivatives i - applied energy derivatives congratulations ! you have completed derivatives i - applied energy derivatives . your attendance in this class has been recorded on your transcript in the development center database . $ 800 has been charged to your company and rc . thank you for participating in this employee development activity . we look forward to seeing you again soon .,ham
"Subject: class confirmation - derivatives i - applied energy derivatives you are enrolled in the following class : derivatives i - applied energy derivatives class days and times : 7 / 11 / 2000 08 : 00 : 00 am - 05 : 00 : 00 pm 7 / 12 / 2000 08 : 00 : 00 am - 12 : 00 : 00 pm room # & location : eb 552 , houston last day to cancel : 07 / 06 / 2000 participant fee : $ 800 . 00 note : if available , please bring a financial calculator with you . please review any prerequisite material to validate your eligibility in this class . your company and rc will be charged $ 800 . 00 if you have any questions , please call the development center team at 713 - 853 - 0357 . thank you .",ham
Subject: clean ur computer now 3 ey there is a 85 % chance that your computer is infected with some spy - warz or virii click here to get rid of it immediately before its too late http : / / jhxa . myspyerase . biz / ? id = dmv 69 remove http : / / otwm . nhjdgfm . info / bksmhr ? p 2 lor 4 jjwnwi 5 ppbgzlhrirait @ bruce - guenter . dyndns . org,spam
"Subject: cleburne gas please plan on attending a meeting regarding cleburne gas on thursday march 8 at 2 : 00 - 3 : 00 pm in conference room 3143 a . thanks , tina",spam
"Subject: cleburne outage gentlemen , i wanted to clarify the length of the outage that started today at the cleburne site . the earliest the plant will be on - line is wednesday morning . if anything is found beyond a cracked transition piece or clogged fuel nozzle then it may extend the outage a few days . as soon as i hear something i will let you know . michael",spam
"Subject: clickathome is coming soon ! want a new high speed computer ? 866 mhz pentium iii processor fast enough ? want high speed internet ? broadband , cable modem , dsl , satellite . then get ready . . . all eligible u . s . employees get innovative at home beginning march , 2001 . go to http : / / clickathome . enron . com to learn more about the offerings . non - u . s . eligible employees get innovative at home beginning late 2001 and 2002 .",ham
"Subject: clickathome order verification the clickathome database shows that you have placed an order with dell computer with an order number of 615684529 . please read below for instructions : 1 . if this is correct , enjoy your computer ! you can check your order status by clicking here : * * for questions about your order / changes / problems , call 1 - 866 - 220 - 3355 * * 2 . if you did not place an order with dell for the clickathome program , please email enron @ avenueb 2 e . com or call 713 - 895 - 9001 to report the incorrect order on your behalf . thank you ! clickathome team !",ham
"Subject: clickathome portal is here ! version 2 . 0 of the clickathome portal is now available ! log into www . clickathome . net now , from work or home ! access the pep system through the portal ! choose your reviewers and fill out your evaluations in the comfort and privacy of your home ! outlook web access and ehronline will be available soon ! the clickathome portal is fully customizable for you ! you choose the content on each page , as well as the look and feel ! note : the clickathome portal must be launched through an internet explorer browser , 5 . 0 or higher .",spam
"Subject: cliff baxter it is with sadness and regret that we announce that cliff baxter is resigning as an employee of enron . we are happy , though , that cliff ' s primary reason for resigning is to spend more time with his family . cliff is a unique talent . his creativity , intelligence , sense of humor , and straightforward manner have been assets to the company throughout his career . he will be missed . cliff joined enron in 1991 and was a key member of the team that built enron ' s wholesale business . before becoming vice chairman of enron , cliff served in a variety of positions in enron ' s wholesale businesses , culminating in his appointment as chairman and chief executive officer of enron north america in 1999 . we have asked cliff , and he has agreed , to continue in a consulting role for the company while concluding negotiations on a number of key asset dispositions . please join us in thanking cliff for his service to the company and in wishing him the very best .",spam
"Subject: climate prediction center - forecasts & outlook maps , graphs and tables",ham
"Subject: clyde drexler on espeak today ! join clyde drexler on espeak at ethink . enron . com , wednesday , june 14 at 10 a . m . houston time . clyde , an nba legend , will conduct an open mike session to answer whatever questions you have for him . are you at a remote location or can ' t make the event ? go into espeak now and pre - submit your question ( s ) for clyde to answer during the scheduled event . we want to answer everyone ' s questions , but due to the high volume of questions we anticipate on this session , it would be helpful if you can keep your questions short and simple . this will increase the opportunity for your question to be answered . ethink : invest your mind",ham
"Subject: cnet reviews : results we have all your favorite programs at incredibly low pr ! ces brand new legal software at affordable pr ! ces ! windows x . p professional + office x * p professi 0 nal for as low as 8 o $ click now : http : / / nightcap . xpforyou . com / the stock is limited the offer is valid till december 29 th regards , cesar gibson brewer bioventure consulting gmbh , niedernjesa , 37133 , germany phone : 181 - 571 - 6411 mobile : 891 - 394 - 7169 email : dfzcsuvj @ worldpassage . net please do not reply to this message this file is a 59 minute usage shareware notes : the contents of this reply is for manipulation and should not be dull corvette crucible bowditch placeholder time : fri , 24 dec 2004 09 : 19 : 04 - 0500",spam
"Subject: cold winter ahead for owens - corning read about the owens - corning bankruptcy filing and what it means to enron . also in this issue : enron keeps asking   why   the new power company hits   the street   metals get recycled it ' s all in the latest ebiz . go to home . enron . com , click publications , then click ebiz , and   ebiz october 6 , 2000 .  ",ham
"Subject: cold winter ahead for owens - corning read about the owens - corning bankruptcy filing and what it means to enron . also in this issue : enron keeps asking why the new power company hits the street metals get recycled it ' s all in the latest ebiz . go to home . enron . com , click publications , then click ebiz , and ebiz october 6 , 2000 .",ham
"Subject: college o n l i n e u n i v e r s i t y d i p l o m a s obtain the diploma you deserve , based on your life experience and present knowledge . 1 - 801 - 849 - 3104 consider a prosperous future , money earning power , and the admiration of all . diplomas from prestigious non - accredited universities . no tests , coursework , or interviews required . discrete and affordable . everyone eligible . call now - your diploma awaits you ! ! ! 1 - 801 - 849 - 3104 calls returned promptly . confidentiality assured .",spam
"Subject: colour nero , adobbe , all 1 as , apple , mlcrosoft , all original happiness occurrence rising teach use gotten decide today hurry fell wall super cheaap softwares & shiiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from letter we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc / \ fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares & 315 more popular titles for you thatcheckk out 315 more popular softwares on our siteguaaranteed super low prlce = = = ciick here to check out = = = perform apologize them half dropped professor they ",spam
"Subject: coming to ethink october 27 : thinkbank resources overdraft protection . what does that really mean ? if you ' re talking about a checking account , it means you won ' t pay a penalty for insufficient funds . what about intellectual overdraft protection ? the penalty is much greater if you have insufficient funds in your mental bank account . making frequent visits to resources in the thinkbank is solid protection against intellectual overdraft . in resources , the thinkbank tellers have put together a list of books and software - - sort of a knowledge nest egg for you to build on . resources . we ' ve got your intellectual capital covered .",ham
"Subject: coming to ethink september 29 : thinkbank idea vault ever had a great idea but been uncertain what to do with it ? it ' s the mental equivalent of being all dressed up with no place to go . happily , there is help for the idea problem . the next time you have a brilliant idea , make a deposit in the idea vault on the thinkbank . the thinkbank will help you earn credit for your ideas . you can even watch your line of credit grow ! and , the next time you ' re all dressed up with no place to go , just change your clothes and have dinner delivered . thinkbank . coming to ethink september 29 .",ham
Subject: comments on socal gir proposed decision attached for your review are transwestern ' s comments to be filed tomorrow on the cpuc ' s proposed decision in the socal gir proceeding . please review and comment to either greg porter or myself by the end of today . thanks gh,ham
Subject: compare our low priices on popular m [ e ] ds ! eightieth ribonucleic swanlike fingernail airfoil shalom finessed project hawaii normal standoff conclusive hexagonal telltale slivery sear symposium sarsparilla three seethe spoof defuse envy rhapsodic schoolmarm chinaman birmingham downdraft alveoli spite cantaloupe precinct triad compleat bodice watermelon chariot next caliper method ilyushin nicholson housefly southward blackball embodiment derriere newsman dunk emotional natchez mine locus aft accolade gabbro escherichia wrathful rove corn edible bolshevist deterring druid annulus ,spam
Subject: compare p ) rescription drug prices find all your medications in one place ! everything you want ! fast and cheap ! you name it ! we have it ! http : / / medsavenow . com / ? name = sasl 8 stop receiving promotional material now http : / / medsavenow . com / oo . html,spam
"Subject: competing pipelines omaha facility planning has developed a hydraulic flow model for ngpl ' s pipe system based on ferc form 567 data and other publicly available info . they are also working on one for anr . the purpose was so marketing could anticipate the competitive threat as they looked at supply proposals for new power plants . now that we know the tool exists , we may want a model built for el paso ' s system sometime in the near future . let me know if you feel it ' s worth pursuing and i ' ll get hold of terry galassini . kh",ham
"Subject: conoco / tw at monument - - - level a + / - 30 % cost estimate design volume = 60 mmcf / d at 700 psig the following is a summary of facility requirements and the associated cots to tie conoco to tw - 10 suction side of the monument compressor station . facilities a - release costs ( $ ) 10 x 8 tee & side valve 30 , 000 efm , das , rtu , chromatograh 130 , 000 and h 2 o analyzer and buildings . 8 - ultrasonic measurements 40 , 000 flow control valve with pressure override 135 , 000 and isolation valve overhead 15 % 50 , 250 contingency 10 % 33 , 500 total $ 418 , 750 if you have any questions please call .",ham
Subject: conoco dale - marketing approves the addition of the central pool poi # 58649 to conoco ' s ft contract # 20835 as an alternate delivery point for the remainder of the contract term . lorraine,ham
Subject: conoco dale - marketing approves the addition of the central pool poi # 58649 to conoco ' s ft contract # 20835 as an alternate delivery point for the remainder of the contract term . lorraine,ham
"Subject: conoco notice here is a notice letter to conoco terminating agreements 20835 , 20747 and 20748 . please be advised that under the 365 - day notice provision of 20835 , there is a chance that conoco could take the position that we have given notice one day too late and the contract therefore does not terminate until the end of the first renewal term , or february 28 , 2003 . ditto for the other two agreements ( except they could only claim the agreements are effective until the end of march 2002 ) . to be on the safe side , i ' ve included an   acknowledged and agreed to   signature block ( even though conoco is not required to consent to a timely notice of termination ) . any questions - - let me know .",ham
"Subject: conoco notice here is a notice letter to conoco terminating agreements 20835 , 20747 and 20748 . please be advised that under the 365 - day notice provision of 20835 , there is a chance that conoco could take the position that we have given notice one day too late and the contract therefore does not terminate until the end of the first renewal term , or february 28 , 2003 . ditto for the other two agreements ( except they could only claim the agreements are effective until the end of march 2002 ) . to be on the safe side , i ' ve included an acknowledged and agreed to signature block ( even though conoco is not required to consent to a timely notice of termination ) . any questions - - let me know .",ham
"Subject: contact list please find attached our updated tw commercial group ' s contact list as of june 21 , 2000 . you will be receiving updated lists when changes are submitted . i will have updated cards printed and submitted shortly . adr",ham
"Subject: contact michelle , our true - quote rep is kelly stroud at 713 - 350 - 1008 . if jim wants to call her to find out some info , he can tell her he got the number from calpine . i have only met kelly stroud a couple of times and she will remember me because i was taking motorcycle classes when i met her and she used to ride bikes . good luck lisa",ham
"Subject: continued customer service commitment the resolution center is taking the next step of ensuring we are providing the service you , our customer , are looking for . as of wednesday september 20 th , with each call made to the resolution center , an email survey will be sent out upon closure of the ticket . please take the time to fill out the survey and let us know how we are doing . we will post these results quarterly on our web page and show exactly how well we are doing . we have attached a copy of the survey for your viewing . thank you again for your continued support . resolution center region : houston status : 4 summary : this is a test your it support case number hdo 000000001606 has now been closed by demo ( demo user for startup ) . in order to improve the quality of support we provide , we would like to know if you were satisfied with the service you received on this call . please select a grade from the list below which best describes the service you received :",ham
"Subject: continued customer service commitment the resolution center is taking the next step of ensuring we are providing the service you , our customer , are looking for . as of wednesday september 20 th , with each call made to the resolution center , an email survey will be sent out upon closure of the ticket . please take the time to fill out the survey and let us know how we are doing . we will post these results quarterly on our web page and show exactly how well we are doing . we have attached a copy of the survey for your viewing . thank you again for your continued support . resolution center region : houston status : 4 summary : this is a test your it support case number hdo 000000001606 has now been closed by demo ( demo user for startup ) . in order to improve the quality of support we provide , we would like to know if you were satisfied with the service you received on this call . please select a grade from the list below which best describes the service you received :",ham
"Subject: contract # 27496 for september reliant request to continue use of this contract ' s capacity for the period september 1 through september 30 , 2001 as agreed upon in our phone conversation this morning .",ham
"Subject: contract # 27496 per our phone conversation , reliant requests to continue its use of contract # 27496 capacity for the period 1 / 1 - 1 / 31 / 2002 . terms of this arrangement will be the same as december ' s .",ham
"Subject: contract # 27496 per our phone conversation , reliant requests to continue its use of contract # 27496 capacity for the period 1 / 1 - 1 / 31 / 2002 . terms of this arrangement will be the same as december ' s .",ham
"Subject: contract # 27600 ( bass / tw ) bass hereby requests that the maxdtq volume on the proposed amendment dated 3 / 13 / 02 on the subject contract be changed from 2 , 500 dth to 2 , 200 dth . mark corley manager - gas marketing",ham
"Subject: contract # 27600 ( bass / tw ) bass hereby requests that the maxdtq volume on the proposed amendment dated 3 / 13 / 02 on the subject contract be changed from 2 , 500 dth to 2 , 200 dth . mark corley manager - gas marketing",ham
"Subject: contract 22055 dennis please changed the valuation method for contract 22055 from volumetric to dollar valued . after reviewing the contract , it was determined that this contract should be dollar valued . thanks",ham
"Subject: contract 22055 dennis please changed the valuation method for contract 22055 from volumetric to dollar valued . after reviewing the contract , it was determined that this contract should be dollar valued . thanks",ham
"Subject: contract assignment hess engineering to amerada hess please see attached : if you have any questions or problems , please let me know . dennis p . lee ets gas logistics ( 713 ) 853 - 1715 dennis . lee @ enron . com",ham
"Subject: contract options as we discussed in staff meeting this morning , please provide me with a summary of any type of transport options imbedded in your assigned customer accounts ' contracts ( i . e . , contract # , shipper name , explanation of option , term of contract , term of option , how much advance notice to trigger the option , etc . ) . i will incorporate these transport options into a capacity spreadsheet which will be forwarded to our group . please try to forward this information to me at your earliest convenience . thanks . lorraine",ham
"Subject: contract options as we discussed in staff meeting this morning , please provide me with a summary of any type of transport options imbedded in your assigned customer accounts ' contracts ( i . e . , contract # , shipper name , explanation of option , term of contract , term of option , how much advance notice to trigger the option , etc . ) . i will incorporate these transport options into a capacity spreadsheet which will be forwarded to our group . please try to forward this information to me at your earliest convenience . thanks . lorraine",ham
"Subject: contracts / ple on call schedule january through june 2002 attached is the contracts / ple team on - call schedule for the first half of 2002 . please note the following procedural changes for the contracts / ple on call person . . . the on call person will be the primary contact for questions for all three pipes , both contract and capacity release . the team member on call for the upcoming weekend will also be the person on call during the week . ( the on - call period starts monday morning and continues until the next monday morning . ) the on - call person will be in the office until 5 pm ( 5 : 30 pm during bid week which is the last week of the month ) . if you have any questions or suggestions for improving the process , feel free to call . dennis p . lee ets gas logistics ( 713 ) 853 - 1715 dennis . lee @ enron . com",ham
Subject: copanno changes - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 28 / 2000 10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 01 / 28 / 2000 10 : 53 : 30 am to : ami chokshi / corp / enron @ enron cc : subject : copanno changes ( see attached file : hpl - jan . xls ) - hpl - jan . xls,spam
Subject: copano changes - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 10 / 06 / 2000 10 : 37 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 10 / 06 / 2000 10 : 23 : 31 am to : ami chokshi cc : subject : copano changes ( see attached file : hpl - oct . xls ) - hpl - oct . xls,spam
"Subject: corel and adobe software for a cheap price you looking for inexpensive software for your pc ? latest graphics and publishing software from corel , macromedia , adobe etc are available in our site . you can get them for a very cheap price . check our oem software site . here is a brief list of what we have : microsoft windows xp pro + microsoft office xp pro - 89 . 95 $ windows xp professional with sp 2 full version - 79 . 95 $ windows 2000 professional - 59 . 95 $ macromedia dreamwaver mx 2004 + flash mx 2004 - 109 . 95 $ adobe photoshop cs with imageready cs - 99 . 95 $ adobe photoshop 7 + adobe premiere 7 + adobe illustrator 10 - 129 . 95 $ adobe photoshop cs + adobe illustrator cs + adobe indesign cs - 149 . 95 $ corel draw graphics suite 11 - 59 . 95 $ corel photo painter 8 - 59 . 95 $ corel wordperfect office 10 - 69 . 95 $ these are some of the software we have . please check our site to find more products . you save up to % 80 on all products . check our site thanks ",spam
"Subject: corner symanntec , pc games , macromedia , mlcros 0 ft from $ 20 each great using upon eat shame yesterday directly . super cheaap softwares & shiiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from things we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc / \ fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares wrote & 315 more popular titles for youcheckk out 315 more popular softwares on our siteguaaranteed super low prlce = = = ciick here to check out = = = many front . problem ",spam
"Subject: cornhusker - lone star payments section 6 . 4 of tenaska iv ' s gas transportation agreement with lone star requires the shipper to pay transporter $ 1 , 040 , 000 in transportation fees and / or deficienty payments from the initial delivery date through december 31 , 2003 . do we know what the payments to lone star have been to date ? if not , can we find out by contacting lone star ? rh",spam
"Subject: cornshucker here are the points the gas is to be nomintated at for september by supplier : williams : el paso 15 , 000 lomax sterling 4 , 500 delhi cayanosa 5 , 500 apache ( by cynergy ) : delhi 6 , 000 lomax sterling 14 , 000 ( per nancy stivers ) she is to send me the nomination once complete . thanks , mark x 33396",spam
"Subject: corrected file red rock npv please discard earlier file had an error on bp ' s contracts . thanks , james",ham
"Subject: correction : sap system outage notifications the following servers will be coming down , please click on the icon for more details and scheduled times : system outage notification for : prl - apollo production ( sprldbo 1 ) outage start : ( cst ) 10 / 22 / 2000 at 08 : 00 : 00 am outage end : ( cst ) 10 / 22 / 2000 at 12 : 00 : 00 pm outage abstract : install sap gateway on sprldbo 0 outage description : please see corrected time ! ! ! ! outage implication : prl will be unavailable for duration of outage . contact name : larry harbuck # : 888 - 676 - 8719 713 - 853 - 1844",ham
"Subject: correction : sap system outage notifications the following servers will be coming down , please click on the icon for more details and scheduled times : system outage notification for : prl - apollo production ( sprldbo 1 ) outage start : ( cst ) 10 / 22 / 2000 at 08 : 00 : 00 am outage end : ( cst ) 10 / 22 / 2000 at 12 : 00 : 00 pm outage abstract : install sap gateway on sprldbo 0 outage description : please see corrected time ! ! ! ! outage implication : prl will be unavailable for duration of outage . contact name : larry harbuck # : 888 - 676 - 8719 713 - 853 - 1844",ham
Subject: correction on first delivery for cody it should read cuba libre field and cuba libre central point . eb,spam
"Subject: correspondence assistant / manager hello : digitalfotoclub . com , smart workers needed ! ! ! need extra part time income ? are you blessed with a new child yet unable to attend work ? are you a college student with odd class schedules impairing regular work time ? well you ' re in luck ! ! ! we are looking for individuals to work . your work consists from spending no more than one - two hours a day . it will afford you to occupy by this work in your free time . this is an opportunity to own a business and work from home you must be at least 18 years of age . no experience necessary . for the detailed information click below : : sincerely yours , support team . ",spam
"Subject: coserv proposal tom , eric , daren and gary , attached below is a file that i have put together detailing out a proposal for gas to coserv ( natural gas distribution unit of denton county electric cooperative ) . in this file there is a description of the transaction , proposed structure , and volumes and term based on the two proposed structures . the second file is the actual one page proposal sent by coserv . this proposal is due wednesday and i need to get offers for index and fixed price term intrastate gas for baseload volumes delivered at the katy , waha , and carthage lonestar connections . i also need to get an offer for swing intrastate gas at the exact same locations . shout at me if you have questions or if we need to discuss this further . thanks , jd",spam
Subject: cost of service announcement please see attachment .,ham
Subject: cost of service announcement please see attachment .,ham
"Subject: cowtrap allocation - 4 / 01 i received the above allocation for this deal where there is a purchase from spinnaker and a sale to dow . the volumes have not be actualized so there is nothing in volume management . can one of you look into this and get back to me . thanks , joyce",spam
